business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BusinessParking,BikeParking,RestaurantsPriceRange2,RestaurantsTakeOut,ByAppointmentOnly,Caters,RestaurantsAttire,RestaurantsReservations,Ambience,GoodForKids,CoatCheck,DogsAllowed,RestaurantsTableService,RestaurantsGoodForGroups,WheelchairAccessible,HasTV,HappyHour,DriveThru,NoiseLevel,GoodForMeal,BusinessAcceptsBitcoin,Smoking,GoodForDancing,BestNights,BYOB,Corkage,BYOBCorkage,RestaurantsCounterService,Open24Hours,AgesAllowed,DietaryRestrictions,HairSpecializesIn,WiFi_clean,Alcohol_clean,Meals_type,Alcohol_type,background_music,no_music,jukebox,live,video,karaoke,major_cuisine,trendy,romantic,intimate,touristy,hipster,divey,classy,upscale,casual,dessert,latenight,lunch,dinner,brunch,breakfast,WiFi_paid
-Om8XgP9GZ4UUFbgTRI4YQ,Martha,2113 E York St,Philadelphia,PA,19125,39.9822216,-75.1281087,4.0,155,1,"Bars, Restaurants, Cocktail Bars, Nightlife, American (New), Sandwiches","{'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-22:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,False,True,'casual',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,False,True,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",False,u'no',False,"{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",full_bar,False,False,,False,False,False,American,False,,False,False,False,False,False,False,False,False,True,Unknown,True,Unknown,False,False
hSjIKNd28kvm49S-ges5mA,Enza Pizzeria,909 E Willow Grove Ave,Wyndmoor,PA,19038,40.0824392827,-75.1890529638,4.0,59,1,"Nightlife, Bars, Wine Bars, Italian, Mediterranean, Pizza, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",Unknown,,True,True,Unknown,True,True,True,Unknown,,,False,,,{},False,True,,,Unknown,,,,True,True,{},full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
hSjIKNd28kvm49S-ges5mA,Enza Pizzeria,909 E Willow Grove Ave,Wyndmoor,PA,19038,40.0824392827,-75.1890529638,4.0,59,1,"Nightlife, Bars, Wine Bars, Italian, Mediterranean, Pizza, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",Unknown,,True,True,Unknown,True,True,True,Unknown,,,False,,,{},False,True,,,Unknown,,,,True,True,{},full_bar,,,,,,,Mediterranean/ Middle Eastern,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
hSjIKNd28kvm49S-ges5mA,Enza Pizzeria,909 E Willow Grove Ave,Wyndmoor,PA,19038,40.0824392827,-75.1890529638,4.0,59,1,"Nightlife, Bars, Wine Bars, Italian, Mediterranean, Pizza, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",Unknown,,True,True,Unknown,True,True,True,Unknown,,,False,,,{},False,True,,,Unknown,,,,True,True,{},full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
QX6qD3JEopZSH2SQsmObxg,Xi'an Cuisine,120 Chestnut St,Philadelphia,PA,19106,39.9480215063,-75.1433062159,3.0,63,0,"Karaoke, Chinese, Seafood, Restaurants, Nightlife, Bars, Lounges","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",True,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,'casual',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,Unknown,True,True,True,True,True,Unknown,quiet,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,,False,False,False,True,East Asian,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4_lMdBUSjtPFMGRSYBjT3Q,Lumbrada,821 W Lancaster Ave,Wayne,PA,19087,40.0481720162,-75.41214525,4.0,128,1,"Mexican, Salad, Bars, Nightlife, Restaurants, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:30'}",True,Unknown,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Unknown,$11-$30 per person,True,False,Unknown,'casual',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': None}",True,,Unknown,Unknown,True,True,True,True,False,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}",,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,Mexican,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ArNDRug3p5zngNHiLivnFA,CIBO Bistro Wine Bar,"8000 Essington Ave, Level 2, Terminal B",Philadelphia,PA,19153,39.875016,-75.243913,3.0,129,1,"Bars, Restaurants, Italian, Wine Bars, American (New), Breakfast & Brunch, Nightlife","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",False,False,True,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",False,$11-$30 per person,True,Unknown,False,u'casual',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,,Unknown,Unknown,False,,True,Unknown,Unknown,loud,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ArNDRug3p5zngNHiLivnFA,CIBO Bistro Wine Bar,"8000 Essington Ave, Level 2, Terminal B",Philadelphia,PA,19153,39.875016,-75.243913,3.0,129,1,"Bars, Restaurants, Italian, Wine Bars, American (New), Breakfast & Brunch, Nightlife","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",False,False,True,"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",False,$11-$30 per person,True,Unknown,False,u'casual',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,,Unknown,Unknown,False,,True,Unknown,Unknown,loud,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6gV3LyW0gne7dmz7Ta1Dwg,Kennett Square Inn,201 E State St,Kennett Square,PA,19348,39.84724,-75.7106,3.5,30,0,"Pubs, Restaurants, American (New), Nightlife, Bars","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '12:0-20:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,$11-$30 per person,False,Unknown,Unknown,u'casual',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,,Unknown,Unknown,True,,True,Unknown,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UiuYQTP-oxhEd01qpjQszw,Campbell's Place,8337 Germantown Ave,Philadelphia,PA,19118,40.0751627,-75.2044998,3.5,168,1,"Bars, American (New), American (Traditional), Restaurants, Lounges, Nightlife","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,True,u'casual',False,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}",False,False,Unknown,True,True,True,True,True,Unknown,average,"{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': False}",Unknown,u'no',False,{},False,,,,Unknown,,,,True,True,"{'breakfast': False, 'brunch': None, 'lunch': None, 'dinner': True, 'latenight': False, 'dessert': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,Unknown,True,Unknown,False,False
UiuYQTP-oxhEd01qpjQszw,Campbell's Place,8337 Germantown Ave,Philadelphia,PA,19118,40.0751627,-75.2044998,3.5,168,1,"Bars, American (New), American (Traditional), Restaurants, Lounges, Nightlife","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,True,u'casual',False,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}",False,False,Unknown,True,True,True,True,True,Unknown,average,"{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': False}",Unknown,u'no',False,{},False,,,,Unknown,,,,True,True,"{'breakfast': False, 'brunch': None, 'lunch': None, 'dinner': True, 'latenight': False, 'dessert': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,False,False,Unknown,True,Unknown,False,False
4x_DhrjTcrpieMkbrrCU-g,Miller's Ale House,2100 S Columbus Blvd,Philadelphia,PA,19148,39.920208058,-75.1417470431,3.5,132,1,"Restaurants, Chicken Wings, Seafood, Sports Bars, American (Traditional), American (New), Nightlife, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,'casual',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,False,False,True,True,,True,True,Unknown,loud,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,Unknown,True,True,True,Unknown,False,False
4x_DhrjTcrpieMkbrrCU-g,Miller's Ale House,2100 S Columbus Blvd,Philadelphia,PA,19148,39.920208058,-75.1417470431,3.5,132,1,"Restaurants, Chicken Wings, Seafood, Sports Bars, American (Traditional), American (New), Nightlife, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,Unknown,'casual',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,False,False,True,True,,True,True,Unknown,loud,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",full_bar,False,False,False,False,False,False,American,False,,False,False,False,False,False,False,False,Unknown,True,True,True,Unknown,False,False
2Kl1a7JOZMSMz3xEbUZsNQ,Hops/Scotch,22 S Main St,Doylestown,PA,18901,40.309344,-75.1305945,4.0,33,1,"Cocktail Bars, Specialty Food, Soup, Nightlife, Pubs, Food, Bars, Pizza, Venues & Event Spaces, Music Venues, Restaurants, Arts & Entertainment, Seafood, Event Planning & Services","{'Tuesday': '16:0-22:0', 'Wednesday': '13:0-23:0', 'Thursday': '13:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '13:0-22:0'}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,False,True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",Unknown,False,True,True,True,True,True,True,Unknown,,,False,u'outdoor',False,{},False,True,,,Unknown,,,,True,True,{},full_bar,False,False,False,True,False,False,Italian,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
pr4NB_zaJxaOAto7HYh6Ag,Tap & Terrier,7152 Germantown Ave,Philadelphia,PA,19119,40.059537,-75.1908114,4.0,11,0,"Restaurants, American (Traditional), Nightlife, Bars, Gastropubs, American (New)","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",Unknown,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",Unknown,Unknown,True,Unknown,True,,False,,Unknown,False,True,True,Unknown,True,True,True,Unknown,,,Unknown,u'no',,{},,,,,Unknown,,,,True,True,{},full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
pr4NB_zaJxaOAto7HYh6Ag,Tap & Terrier,7152 Germantown Ave,Philadelphia,PA,19119,40.059537,-75.1908114,4.0,11,0,"Restaurants, American (Traditional), Nightlife, Bars, Gastropubs, American (New)","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",Unknown,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",Unknown,Unknown,True,Unknown,True,,False,,Unknown,False,True,True,Unknown,True,True,True,Unknown,,,Unknown,u'no',,{},,,,,Unknown,,,,True,True,{},full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
MQXOzhLEF-SV4azYDlOLeg,Red Lobster,640 Cowpath Rd,Lansdale,PA,19446,40.247645,-75.245023,2.5,82,1,"American (Traditional), Restaurants, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",True,False,True,"{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}",True,$11-$30 per person,True,Unknown,False,u'casual',True,"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,,Unknown,Unknown,True,True,True,Unknown,False,average,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,,,,,,,American,False,,False,False,False,False,False,False,False,Unknown,False,True,True,False,False,False
cxbHM3CdEI0FM6T-ybhl1A,McStew's Irish Pub,5316 New Falls Rd,Levittown,PA,19056,40.1412854,-74.8738761,3.5,22,1,"Arts & Entertainment, Nightlife, Restaurants, Chicken Wings, American (Traditional), Irish Pub, Bars, Burgers, Music Venues","{'Monday': '11:0-2:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,Under 10 per person,True,Unknown,False,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",Unknown,False,Unknown,True,True,True,True,True,Unknown,very_loud,,False,u'yes',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,{},full_bar,False,False,False,True,False,False,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
cxbHM3CdEI0FM6T-ybhl1A,McStew's Irish Pub,5316 New Falls Rd,Levittown,PA,19056,40.1412854,-74.8738761,3.5,22,1,"Arts & Entertainment, Nightlife, Restaurants, Chicken Wings, American (Traditional), Irish Pub, Bars, Burgers, Music Venues","{'Monday': '11:0-2:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,Under 10 per person,True,Unknown,False,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",Unknown,False,Unknown,True,True,True,True,True,Unknown,very_loud,,False,u'yes',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,{},full_bar,False,False,False,True,False,False,Europe,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
cxbHM3CdEI0FM6T-ybhl1A,McStew's Irish Pub,5316 New Falls Rd,Levittown,PA,19056,40.1412854,-74.8738761,3.5,22,1,"Arts & Entertainment, Nightlife, Restaurants, Chicken Wings, American (Traditional), Irish Pub, Bars, Burgers, Music Venues","{'Monday': '11:0-2:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",False,False,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,Under 10 per person,True,Unknown,False,,False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",Unknown,False,Unknown,True,True,True,True,True,Unknown,very_loud,,False,u'yes',False,"{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",,,,,Unknown,,,,True,True,{},full_bar,False,False,False,True,False,False,American,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False
zHkUfXkNE34OVQWbFPVqrw,Timothy's Lionville,120 Eagle View Blvd,Exton,PA,19341,40.0485182476,-75.6634456366,3.0,102,1,"Sports Bars, Bars, American (New), Nightlife, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,u'casual',True,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,False,Unknown,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Unknown,u'no',False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",full_bar,False,False,False,False,False,,American,False,,False,False,False,False,False,False,False,False,False,True,True,False,False,False
dgqQ53BRpFxsm9KFklXrsw,Uno Pizzeria & Grill,1516 Providence Ave,Chester,PA,19013,39.8607222716,-75.3601885914,3.0,40,1,"Restaurants, Pizza, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,$11-$30 per person,True,Unknown,False,'casual',True,"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,,Unknown,True,True,,True,True,Unknown,average,"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': None}",Unknown,,,{},,,,,Unknown,,,,True,True,"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': None}",full_bar,,,,,,,Italian,False,,False,False,False,False,False,False,False,Unknown,Unknown,Unknown,True,False,Unknown,False
prZjGYZFtZ05e80cSEYyjg,White Dog Cafe - Wayne,200 W Lancaster Ave,Wayne,PA,19087,40.04374,-75.391408,4.0,640,1,"Restaurants, American (Traditional), Cafes, American (New), Vegetarian, Gluten-Free, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-20:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-21:30', 'Sunday': '10:0-20:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,$31-$60 per person,True,Unknown,True,u'casual',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",False,False,False,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",False,u'no',False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",False,True,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",full_bar,False,False,False,False,False,,American,False,,False,False,False,False,False,False,False,False,False,Unknown,True,Unknown,False,False
prZjGYZFtZ05e80cSEYyjg,White Dog Cafe - Wayne,200 W Lancaster Ave,Wayne,PA,19087,40.04374,-75.391408,4.0,640,1,"Restaurants, American (Traditional), Cafes, American (New), Vegetarian, Gluten-Free, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-20:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-21:30', 'Sunday': '10:0-20:0'}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,$31-$60 per person,True,Unknown,True,u'casual',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",False,False,False,True,True,True,True,True,Unknown,average,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",False,u'no',False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",False,True,,,Unknown,,,,True,True,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",full_bar,False,False,False,False,False,,American,False,,False,False,False,False,False,False,False,False,False,Unknown,True,Unknown,False,False
